sample	seg_order	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
I-H-116990-T1-1-D1-1	2073	X	67095978	68792240	0.514778498	0.012705476	-0.798301138	1.888690739	1	0	0.058173172	1	1	0.941826828	0.02259953	0.022963208	0.011404039	0.102352149	1	0	0.529086586	1	2	0.470913414	0.011299765	0.011481604	0.50570202	0.551176074	0	0	0.999197682	1	0	0.000802318	0.000330682	0.000335737	0.998513871	0.999848003	0	0	0.999598841	2	0	0.000401159	0.000165341	0.000167868	0.999256935	0.999924002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2074	X	68805318	69198152	0.80237638	0.000166321	-0.915351001	1.739454593	1	0	0.763629278	1	1	0.236370722	0.069181419	0.072237878	0.603411923	0.885808372	1	0	0.881814639	1	2	0.118185361	0.034590709	0.036118939	0.801705961	0.942904186	2	0	0.517331375	2	1	0.482668625	0.137463479	0.143536664	0.19897949	0.760101235	2	0	0.758665687	2	2	0.241334313	0.068731739	0.071768332	0.599489745	0.880050618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2075	X	69198635	85107294	0.518398073	1.46E-29	-1.122218976	1.503572609	1	0	0.071915382	1	1	0.928084618	0.006108155	0.006152603	0.059717748	0.084076714	1	0	0.535957691	1	2	0.464042309	0.003054078	0.003076302	0.529858874	0.542038357	0	0	0.99899367	1	0	0.00100633	9.20E-05	9.21E-05	0.99880487	0.99917466	0	0	0.999496835	2	0	0.000503165	4.60E-05	4.60E-05	0.999402435	0.99958733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2076	X	85116536	85355733	0.861722488	0.076130503	-0.818604383	1.861928967	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2077	X	85357443	86907977	0.521254809	1.04E-09	-0.931192866	1.720170895	1	0	0.082626618	1	1	0.917373382	0.012876296	0.013221152	0.055575823	0.108064634	1	0	0.541313309	1	2	0.458686691	0.006438148	0.006610576	0.527787911	0.554032317	0	0	0.998830476	1	0	0.001169524	0.00019844	0.000203721	0.998426238	0.999232612	0	0	0.999415238	2	0	0.000584762	9.92E-05	0.000101861	0.999213119	0.999616306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2078	X	86912829	87700868	0.793973467	6.67E-08	-0.857691864	1.811456144	1	0	0.750265519	1	1	0.249734481	0.051896925	0.051801163	0.635661316	0.841570001	1	0	0.87513276	1	2	0.12486724	0.025948462	0.025900582	0.817830658	0.920785001	2	0	0.490777587	2	1	0.509222413	0.103119189	0.102928912	0.263059035	0.672199593	2	0	0.745388794	2	2	0.254611206	0.051559595	0.051464456	0.631529518	0.836099796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2079	X	87721182	88320465	0.522231296	1.05E-05	-0.927166684	1.725051761	1	0	0.08626105	1	1	0.91373895	0.018531921	0.018452823	0.051604149	0.123294287	1	0	0.543130525	1	2	0.456869475	0.009265961	0.009226411	0.525802074	0.561647144	0	0	0.998774246	1	0	0.001225754	0.000287847	0.000287831	0.998167615	0.999276391	0	0	0.999387123	2	0	0.000612877	0.000143924	0.000143916	0.999083808	0.999638196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2080	X	88337525	92537723	0.871449563	0.079304549	-0.80718718	1.876931659	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2081	X	92538574	95303337	0.520705292	1.95E-07	-0.878373585	1.785298365	1	0	0.080575352	1	1	0.919424648	0.014779131	0.01505034	0.050726901	0.11130545	1	0	0.540287676	1	2	0.459712324	0.007389565	0.00752517	0.525363451	0.555652725	0	0	0.998862019	1	0	0.001137981	0.000226765	0.000231382	0.998373591	0.99930291	0	0	0.99943101	2	0	0.00056899	0.000113382	0.000115691	0.999186795	0.999651455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2082	X	95321396	98890102	0.630470806	1.01E-17	-0.822405041	1.856961022	1	0	0.419335092	1	1	0.580664908	0.036648829	0.037779613	0.343434339	0.490907523	1	0	0.709667546	1	2	0.290332454	0.018324414	0.018889806	0.671717169	0.745453762	1	1	0.284553052	2	1	0.715446948	0.106788424	0.111107393	0.045282073	0.480161819	0	1	0.142276526	2	1	0.857723474	0.053394212	0.055553697	0.022641037	0.240080909	1	1	0.642276526	3	1	0.357723474	0.053394212	0.055553697	0.522641037	0.740080909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2083	X	98966053	105030660	0.518442921	1.06E-06	-0.823542182	1.855477176	1	0	0.072084451	1	1	0.927915549	0.01418813	0.015052288	0.040430274	0.098847809	1	0	0.536042226	1	2	0.463957774	0.007094065	0.007526144	0.520215137	0.549423904	0	0	0.998991123	1	0	0.001008877	0.000213786	0.000226074	0.99857553	0.999448612	0	0	0.999495562	2	0	0.000504438	0.000106893	0.000113037	0.999287765	0.999724306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2084	X	105038991	106847198	0.665019026	1.27E-09	-0.767726858	1.929708128	1	0	0.502820288	1	1	0.497179712	0.057112665	0.057017931	0.383981653	0.602865306	1	0	0.751410144	1	2	0.248589856	0.028556333	0.028508966	0.691990826	0.801432653	1	1	0.001778951	2	1	0.998221049	0.226025026	0.229282625	-0.492180007	0.378045301	0	1	0.000889476	2	1	0.999110524	0.113012513	0.114641313	-0.246090004	0.189022651	1	1	0.500889476	3	1	0.499110524	0.113012513	0.114641313	0.253909996	0.689022651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2085	X	106851323	107525230	0.526107232	0.011006734	-0.714524076	2.003188662	1	1	0.888366744	2	1	0.111633256	0.045697457	0.04547007	0.7931271	0.969730532	0	1	0.444183372	2	1	0.555816628	0.022848729	0.022157286	0.399669085	0.485165913	1	1	0.944183372	3	1	0.055816628	0.022848729	0.022157286	0.899669085	0.985165913	1	0	0.100554011	1	1	0.899445989	0.037073726	0.035859647	0.028546023	0.167382011	1	0	0.550277006	1	2	0.449722994	0.018536863	0.017929824	0.514273012	0.583691006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2086	X	107564287	108605559	0.796577282	0.000140499	-1.117480326	1.508606002	1	0	0.754436702	1	1	0.245563298	0.072703435	0.076202675	0.582843713	0.881089019	1	0	0.877218351	1	2	0.122781649	0.036351717	0.038101337	0.791421856	0.94054451	2	0	0.499065726	2	1	0.500934274	0.144461725	0.151414714	0.158110457	0.750723881	2	0	0.749532863	2	2	0.250467137	0.072230862	0.075707357	0.579055229	0.87536194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2087	X	108676631	112534759	0.549636863	9.40E-20	-0.786053614	1.905017303	1	0	0.182995881	1	1	0.817004119	0.017839018	0.017584837	0.149390373	0.216673629	1	0	0.591497941	1	2	0.408502059	0.008919509	0.008792419	0.574695186	0.608336814	1	1	0.776666264	2	1	0.223333736	0.02657155	0.026268602	0.723782299	0.824657757	0	1	0.388333132	2	1	0.611666868	0.013285775	0.013134301	0.361891149	0.412328879	1	1	0.888333132	3	1	0.111666868	0.013285775	0.013134301	0.861891149	0.912328879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2088	X	112548275	112900978	0.8710771	0.025965622	-0.850984558	1.820020237	1	0	0.863217826	1	1	0.136782174	0.067373509	0.071111869	0.701192103	0.963748239	1	0	0.931608913	1	2	0.068391087	0.033686755	0.035555934	0.850596051	0.98187412	2	0	0.71521382	2	1	0.28478618	0.133871163	0.141299284	0.393268708	0.914967752	2	0	0.85760691	2	2	0.14239309	0.066935582	0.070649642	0.696634354	0.957483876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2089	X	112902954	116168439	0.532797287	2.33E-14	-0.806247988	1.87817109	1	0	0.124735124	1	1	0.875264876	0.015146353	0.014683149	0.094082193	0.153474493	1	0	0.562367562	1	2	0.437632438	0.007573177	0.007341575	0.547041097	0.576737246	1	1	0.857752248	2	1	0.142247752	0.019698341	0.01908828	0.818963805	0.896253623	0	1	0.428876124	2	1	0.571123876	0.009849171	0.00954414	0.409481903	0.448126811	1	1	0.928876124	3	1	0.071123876	0.009849171	0.00954414	0.909481903	0.948126811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2090	X	116171702	116413835	0.7713531	0.00088357	-1.043711314	1.589133438	1	0	0.71284384	1	1	0.28715616	0.101414487	0.097677761	0.494688603	0.861951687	1	0	0.85642192	1	2	0.14357808	0.050707244	0.048838881	0.747344302	0.930975843	2	0	0.41642071	2	1	0.58357929	0.201510586	0.194085712	-0.017053745	0.712698001	2	0	0.708210355	2	2	0.291789645	0.100755293	0.097042856	0.491473127	0.856349001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2091	X	116415372	119753967	0.536194226	9.82E-16	-0.763238745	1.935802725	1	0	0.136782334	1	1	0.863217666	0.01566456	0.016030823	0.103979069	0.167909618	1	0	0.568391167	1	2	0.431608833	0.00783228	0.008015412	0.551989535	0.583954809	1	1	0.841869373	2	1	0.158130627	0.020936313	0.019862571	0.801819612	0.879336387	0	1	0.420934687	2	1	0.579065313	0.010468157	0.009931285	0.400909806	0.439668194	1	1	0.920934687	3	1	0.079065313	0.010468157	0.009931285	0.900909806	0.939668194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2092	X	119755230	119869715	0.959946345	0.486093845	-0.76443415	1.934177581	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2093	X	119879900	124402607	0.536566685	1.92E-21	-0.789935551	1.899827474	1	0	0.138093975	1	1	0.861906025	0.013331146	0.013077034	0.111737629	0.163325228	1	0	0.569046988	1	2	0.430953012	0.006665573	0.006538517	0.555868815	0.581662614	1	1	0.840113724	2	1	0.159886276	0.017870956	0.017514749	0.80521562	0.874335026	0	1	0.420056862	2	1	0.579943138	0.008935478	0.008757375	0.40260781	0.437167513	1	1	0.920056862	3	1	0.079943138	0.008935478	0.008757375	0.90260781	0.937167513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2094	X	124408239	124421093	0.946568247	0.370802772	-0.548552665	2.25063163	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2095	X	124441469	126368982	0.533372039	7.49E-06	-0.932992851	1.717993209	1	0	0.126784262	1	1	0.873215738	0.02626709	0.026252536	0.076676822	0.179187197	1	0	0.563392131	1	2	0.436607869	0.013133545	0.013126268	0.538338411	0.589593598	0	0	0.998116055	1	0	0.001883945	0.000446169	0.00044868	0.997154852	0.998919378	0	0	0.999058028	2	0	0.000941972	0.000223085	0.000228512	0.998555463	0.999469813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2096	X	126371135	127232340	0.737805392	3.96E-07	-0.88869025	1.772389591	1	0	0.653119597	1	1	0.346880403	0.078968823	0.082063849	0.472532769	0.78365614	1	0	0.826559799	1	2	0.173440201	0.039484411	0.041031924	0.736266384	0.89182807	2	0	0.29774864	2	1	0.70225136	0.156911051	0.163060867	-0.061077389	0.557124749	2	0	0.64887432	2	2	0.35112568	0.078455525	0.081530434	0.469461306	0.778562375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2097	X	127271641	134090990	0.546884329	3.98E-23	-0.716407003	2.000541557	1	1	0.790332331	2	1	0.209667669	0.022907934	0.022784684	0.74199588	0.831900448	0	1	0.395166165	2	1	0.604833835	0.011453967	0.011392342	0.37099794	0.415950224	1	1	0.895166165	3	1	0.104833835	0.011453967	0.011392342	0.87099794	0.915950224	1	0	0.1737181	1	1	0.8262819	0.015725296	0.015593579	0.143921858	0.205525941	1	0	0.58685905	1	2	0.41314095	0.007862648	0.00779679	0.571960929	0.602762971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2098	X	134099092	155233098	0.952390715	1.59E-111	-1.713325089	0.989266802	0	0	0.749689991	1	0	0.250310009	0.008841633	0.009065794	0.732377356	0.767394607	0	0	0.874844996	2	0	0.125155004	0.004420817	0.004532897	0.866188678	0.883697303	1	0	0.962523569	1	1	0.037476431	0.001697854	0.001746738	0.958847969	0.965639511	1	0	0.981261785	1	2	0.018738215	0.000848927	0.000868141	0.979500046	0.982975102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	1	1	762601	79651315	0.564934025	1	-0.112132309	3.083109354	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	2	1	79654094	80122823	0.918235879	1	-0.059098368	28.35467867	28	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	3	1	80160676	219051378	0.572108109	1.35E-98	-0.075337471	3.305330592	2	1	0.732841136	3	1	0.267158864	0.013052207	0.012821173	0.706592216	0.757529713	1	1	0.366420568	3	1	0.633579432	0.006526103	0.006724648	0.353699017	0.380197899	2	1	0.866420568	4	1	0.133579432	0.006526103	0.006715584	0.852887685	0.879449979	3	1	0.451892441	3	2	0.548107559	0.011185177	0.010914224	0.43058726	0.472766635	3	0	0.22594622	3	2	0.77405378	0.005592588	0.005791939	0.21484422	0.237476666	3	1	0.72594622	3	3	0.27405378	0.005592588	0.005465718	0.715518408	0.736774628
I-H-116990-T2-1-D1-1	4	1	219083774	219673143	0.87793212	1	-0.005751875	17.17031794	17	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	5	1	219685466	246149399	0.557689285	1	-0.152682966	2.844681263	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	6	1	246154427	246694480	0.883155274	1	-0.179765508	18.18458459	18	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	7	1	246695804	248138848	0.551228271	1.74E-07	-0.327928909	1.887972942	1	0	0.698810191	1	1	0.301189809	0.059993587	0.060867979	0.587035072	0.822818853	1	0	0.849405096	1	2	0.150594904	0.029996794	0.030433989	0.793517536	0.911409427	1	1	0.141648395	2	1	0.858351605	0.090517784	0.092990502	-0.048760283	0.3112542	0	1	0.070824198	2	1	0.929175802	0.045258892	0.046495251	-0.024380141	0.1556271	1	1	0.570824198	3	1	0.429175802	0.045258892	0.04590928	0.477106716	0.652637189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	8	1	248143921	249230318	0.863435282	1	-0.428633862	14.76172642	15	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	9	10	94426	30851842	0.575301942	4.11E-49	-0.081102012	3.270140332	2	1	0.666764359	3	1	0.333235641	0.023447763	0.023392035	0.617844612	0.715147742	1	1	0.33338218	3	1	0.66661782	0.011723882	0.011821948	0.309679148	0.355455444	2	1	0.83338218	4	1	0.16661782	0.011723882	0.011709682	0.810547248	0.855800882	2	0	0.246000438	2	1	0.753999562	0.016176917	0.01619495	0.212456104	0.277656325	2	0	0.623000219	2	2	0.376999781	0.008088458	0.007913018	0.608152485	0.639579493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	10	10	30853134	33646362	0.723303213	0.218793954	-0.18359477	4.490443707	4	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	11	10	33649717	38118561	0.57845685	6.24E-06	-0.087540985	3.230998824	2	1	0.60050985	3	1	0.39949015	0.092313401	0.092655162	0.408309027	0.767287646	1	1	0.300254925	3	1	0.699745075	0.0461567	0.046327581	0.204154513	0.383643823	2	1	0.800254925	4	1	0.199745075	0.0461567	0.046327581	0.704154513	0.883643823	2	0	0.291123419	2	1	0.708876581	0.062060021	0.062128003	0.174974347	0.415673004	2	0	0.64556171	2	2	0.35443829	0.03103001	0.031064002	0.587487174	0.707836502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	12	10	38119449	43437081	0.796056767	1	-0.27167335	8.061285228	8	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	13	10	43440344	66524426	0.571111606	4.63E-19	-0.078733173	3.284584151	2	1	0.753256225	3	1	0.246743775	0.028418177	0.027975696	0.69463024	0.803566201	1	1	0.376628112	3	1	0.623371888	0.014209089	0.014730758	0.346384501	0.40458636	2	1	0.876628112	4	1	0.123371888	0.014209089	0.014066717	0.850889633	0.905411948	3	1	0.434326235	3	2	0.565673765	0.024552079	0.024613356	0.387209927	0.48328686	3	0	0.217163118	3	2	0.782836882	0.012276039	0.012306678	0.193604964	0.24164343	3	1	0.717163118	3	3	0.282836882	0.012276039	0.012518049	0.692543267	0.74158747
I-H-116990-T2-1-D1-1	14	10	66534751	66874302	0.867233635	1	-0.305346081	15.34195432	15	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	15	10	66880338	135235689	0.608796106	1.70E-220	-0.191860237	2.620606728	2	0	0.701176381	2	1	0.298823619	0.009742052	0.009622395	0.682820436	0.719877778	2	0	0.850588191	2	2	0.149411809	0.004871026	0.004697613	0.841544156	0.859888456	3	0	0.058590317	3	1	0.941409683	0.011788838	0.012277359	0.034924133	0.08246504	3	0	0.529295158	3	2	0.470704842	0.005894419	0.005656278	0.517382872	0.539943715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	16	11	197337	39375700	0.56438257	1	-0.143428129	2.898508771	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	17	11	39393856	39987314	0.836954547	1	-0.247474715	11.46780979	11	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	18	11	39989051	41667969	0.566727239	1	-0.078034893	3.288846384	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	19	11	41678790	42040146	0.883692767	1	-0.095956943	18.29412811	18	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	20	11	42040735	48074465	0.554736217	1	-0.076935999	3.295558115	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	21	11	48096938	55587914	0.781245887	1	-0.664666534	7.141799241	7	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	22	11	55593309	134945414	0.576908001	1	-0.30696487	1.996395998	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	23	12	188285	33244502	0.567104808	1	-0.0934173	3.195429772	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T2-1-D1-1	24	12	33249804	40212776	0.829193801	1	-0.527162129	10.69598109	11	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
